code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
601929.SH,吉视传媒,644332.3115,170215.2353,241,26550103.08,传输广播电视基本节目、电视银行、高清数字电视、互动吉林(视频点播)、信息化专用接入服务、因特网接入服务和信息服务、有线数字电视付费节目,电信服务、数字电视服务,公司是吉林地区大型的文化产业类国有企业，在吉林省范围内主要依托数字电视智能光网的规划建设与运行管理、交互式现代多媒体综合信息服务平台的支撑，从事广播电视节目内容的接收、转发和传输等基本业务；依托IP数据网、VOD交换网和DCN网三大承载网络，开展各类宽带互联网等双向数据增值业务服务。同时，为了在国家“三网融合”产业政策全面放开，网络技术迭代加速等市场竞争格局下实现企业垂直跃升，公司以国家全面促进社会信息化发展这一重大战略部署为产业升级方向，围绕政企行业客户及智慧产业领域开展各类社会信息化应用与服务业务。公司先后多次获得国家版权局批准的计算机软件著作权登记，国家广播电影电视总局科技类创新奖，国家知识产权局颁发专利证书。
300620.SZ,光库科技,643511.8711,127007.4764,241,130808973.3,光通讯器件、光纤激光器件,通信终端设备,公司是专业从事光纤器件的设计、研发、生产、销售及服务的高新技术企业。公司主要产品为光纤激光器件和光通讯器件，按照功能可以分为隔离器、合束器、波分复用器、分束/耦合器等，所在行业属于国家鼓励和扶持的光电子器件及其他电子器件制造业，产品主要应用于光纤激光器、光通讯等重要领域。
300366.SZ,创意信息,631948.377,401235.4026,241,-21727373.9,5G、大数据产品及解决方案、国产操作系统、国产数据库、技术开发及服务、其他业务、物联网产品,操作系统软件、互联网服务、软件外包服务、系统集成服务、移动通讯设备与配件、专业咨询服务,公司是国内信息化领域的领先企业，总部位于成都，拥有邦讯信息、格蒂电力、北京创意等多家全资子公司，并在北京、南京、西安、郑州、马来西亚等地设有子公司。公司战略定位于大数据+行业解决方案提供者和新一代智能网络通信产业价值聚合者。聚焦公共安全、公共服务、能源和通信四大领域，依托互联网和物联网快速形成数据汇聚、数据处理、数据应用的大数据服务能力，实现技术链、产品链、创新链和产业链的协同发展，奠定创意在大数据行业的领先地位。公司进一步加速在5G、人工智能等新技术上的投资和布局。以5G实验室为依托，在5G通信、毫米波通信、边缘云计算和深度学习等方面进行技术和产品研发。通过自主核心技术来聚合上下游价值企业，全面支撑5G时代万物互联、无人驾驶、人工智能、AR等业务场景，从而推动公司新一代智能网络通信产业价值聚合者这一战略目标的达成。
002093.SZ,国脉科技,626945.0934,91916.82123,241,97811084.31,国脉电信网络技术服务、国脉系统集成服务,互联网服务、系统集成服务,公司是国内领先的信息通信技术外包服务提供商。作为中国通信技术外包市场的开拓者之一，公司参与了中国通信服务外包行业标准的起草和制订，致力于在中国通信技术服务外包市场与国际厂商竞争。国脉科技作为中国本土服务商，在与IBM、爱立信等国际厂商的竞争中，已连续多年在“中国通信技术年会”上获得“中国通信技术服务金奖”。作为国内通信信息技术领域的专业技术服务商，公司一直紧跟市场和技术的发展趋势，不断提升完善公司的发展战略和市场定位，先后经历了从通信技术服务商往ICT综合服务商进而再往物联网综合服务商的战略转型升级之路，业务规模不断扩大，业务结构不断优化，形成了以物联网技术服务为核心，以智慧城市、互联网+等数字经济为支柱，并将物联网、大数据、5G等新兴产业作为培育发展方向的业务格局，公司的核心竞争力不断的加强。经过多年的技术研究储备、专业人才培养、从业经验积累及市场开发拓展，目前公司已发展成为国内综合技术水平高、业务服务能力强、产业链条完整的物联网综合技术服务商。
300081.SZ,恒信东方,622338.3327,533350.7051,241,-513372364.8,12586娱音在线、IP市场运营服务、IVR和短信类增值业务、IVVR交互式视频语音平台、OPENMAS服务及系统集成、彩铃铃音运营、城管通、电话会议、及时语企业套件、农政通、全CG影视制作、社信通、手机零售连锁经营、手机整体应用服务、校信通、虚拟现实体验内容服务、烟草通、移动语音移动平台、移动总机、音乐语音搜索平台,IT零售与连锁、电信增值服务、系统集成服务、影视制作发行、运营平台系统、专业咨询服务,公司依托CG、VR、IP等三大基础核心能力，支撑AI合家欢平台、场地(梦幻)新娱乐(LBE/VR)、云视频运营服务等业务版块的布局与发展。打通内容2C环节，实现内容产品与用户的线上线下联接，完成“上游IP获取+中游内容生产+下游市场渠道”全产业链布局。公司的业务范围主要包括CG/VR内容生产、儿童产业链开发运营、LBE(Location Based Entertainment)城市新娱乐、互联网视频应用产品及服务、移动信息产品的销售与服务业务。公司断加强技术创新和技术升级，在CG&CV及VR、OTT的应用中继续向前。截至目前，公司拥有发明专利、注册计算机软件著作、作品登记以及注册商标数百项。
600996.SH,贵广网络,600645.9185,200542.3585,241,-445267983.2,“村村通”、“户户通”契约维护、“户户通惠农卡”移动座机业务、标清电视、高清电视、个人宽带、互动电视、集团客户定制服务,电信服务、有线电视网,公司是贵州广电传媒集团旗下三家大型企业之一。公司主要从事广播电视网络的建设运营，主要业务包括广播电视节目收视服务、数字电视增值业务的开发与经营、数据业务、有线电视相关工程及安装、节目传输、终端销售等，业务区域覆盖贵州省全境。公司大力发展数字电视、高清互动、个人宽带等三网融合业务，试点推进有线无线融合网业务，积极推动传统媒体和新媒体融合，旨在打造全新的全媒体服务平台和家庭娱乐中心。公司加快全媒体产业布局，推进传统媒体和新兴媒体融合发展，构建智慧广电新生态，形成“跨区域、跨网络、跨行业、跨终端、跨所有制”和“全媒体服务、全方位覆盖、全业态呈现”的发展新格局，构建“一云、双网、三用”的贵州智慧广电新体系，推动智慧广电与智慧社会建设全面融合发展，实现广电网络全面融合创新和转型升级。公司被评为全国文化体制改革先进企业(单位)，全国文化企业30强提名，是国家火炬计划重点高新技术企业，全国重信誉、守合同企业，贵州省创新型领军企业，贵州文化产业示范基地，贵州省最佳信用企业。
002897.SZ,意华股份,599830.639,183241.2798,241,135641786.1,Battery Conn、FPC 连接器、HDMI、IEEE1394、PCI-e(NGFF)、Pogo Pin、RF 连接器、RJ45 网络变压器插座、RJ45、 RJ11插头、SFP、 SAS、USB、电源插座、电源连接器、耳机插孔、工业连接器、接线端子、金丝、钯金丝、汽车连接器、天线隔离器、网络变压器、网络模块RJ_Cat5e、 Cat6、网络配线架、消费电子线束,电子元器件,公司是一家专注于以通讯为主的连接器及其组件产品研发、生产和销售的企业，为客户提供完善的互连产品应用解决方案。在传统RJ类通讯连接器领域，公司凭借成熟的产品开发及生产经验、优秀的产品品质及供货能力，综合实力位居国内行业前列；在高速通讯连接器领域，公司把握行业发展先机，技术研发和生产均处于行业领先地位；同时凭借通讯连接器领域积累的客户资源与技术优势，公司不断加强对消费电子连接器产品的拓展与提升，并对汽车等其他连接器领域进行战略布局，进一步完善公司产品线，延伸产品应用领域及销售市场。公司的互连产品已进入网路及网路设备、光电通讯网路及设备、消费电子产品、云计算及大数据设备等行业，主要包括应用于数据通信领域的RJ系列连接器产品和SFP、SFP+系列高速连接器产品，应用于消费电子领域的USB、HDMI系列连接器产品，汽车连接器等其他连接器及组件产品。公司产品已通过ISO9001、TS16949、ISO14001及QC080000等国际国内标准体系认证，具备较强的国际竞争力。
002467.SZ,二六三,586687.5939,84138.96832,241,33388501.17,263EM、263数据中心、ISP、个人邮件、立体宽带、企业邮件、数据通信服务、语音通信服务、语音增值服务,互联网服务、寻呼通信服务,公司致力于运用互联网技术和转售方式为客户提供通信服务。在企业客户市场，公司在企业通信和协同办公领域为国内各类企业客户提供企业级SaaS服务，致力于成为中国领先的企业通信服务商和企业SaaS服务商。同时，公司借助国家“一带一路”战略、积极布局企业国际化通信服务领域。在个人客户市场，公司为海外华人家庭提供互联网综合通信服务和为海外华人提供虚拟移动通信服务(MVNO)，致力于成为全球华人通信服务商。公司长期专注于虚拟运营通信服务领域，在互联网通信和通信转售方面长期积累，形成了独特的资源和技术能力。凭借多年来在通信服务领域的守法经营和良好业绩，公司获得多项电信业务经营许可证书，丰富的牌照资源为公司开展通信服务业务、特别是开展融合业务提供了保障；基于对基础电信运营商业务体系及运作方式的深刻理解，公司在长期的通信服务经营过程中不断维护、深化与国内外基础电信运营商的良好合作关系，与其建立了类型丰富、资源完整、独立运营、互联互通的通信资源体系；公司在长期的通信服务经营过程中注重技术研发、不断积累提升通信业务技术能力，并在互联网通信、通信转售方面拥有多项核心技术并获得多项专利。
002912.SZ,中新赛克,586122.6166,55311.99739,241,56268310.23,大数据基础软件系统、固定式移动接入网数、行业大数据分析系统、盒式宽带互联网数据汇聚分发管理产品、机架式宽带互联网数据汇聚分发管理产品、基于ARM存储硬件设备产品、集中式据采集分析产品、加速卡、网络内容安全产品、移动式据采集分析产品,行业专用软件、运营平台系统,公司致力于信息网络的智能管理与安全防护，通过数据类通讯产品的定制服务及相关增值业务的开发，为安全领域的整体解决方案供应商。秉承数据通讯技术的软硬件基础，中新赛克专注于大容量智能网卡及分流设备、无线增值业务、宽带增值业务的研发和市场拓展，为运营商和行业用户提供成熟的通信安全保障解决方案和一站式的服务。国内市场，中新赛克已有完整的销售及服务体系，与运营商及网络安全市场重点客户建立长期稳定的战略合作关系，深入客户实现零距离开发和服务。海外市场，中新赛克在多个国家及地区有分支机构，提供从商务策划至本地化项目支持的一站式服务。
300552.SZ,万集科技,583724.7137,105244.7716,241,42588141.22,动态称重、激光检测、专用短程通信技术,行业专用软件,公司是专业从事智能交通系统(ITS)技术研发、产品制造、技术服务的国家高新技术企业。公司研发出以动态称重、专用短程通信、激光检测、汽车电子标识、智能网联汽车为核心技术的全系列多种产品，在智能交通信息采集与处理行业取得了领先的市场地位。基于对动态称重技术的成熟应用，公司推出了秤台式、弯板式、联体秤、轴组秤、整车式、便携式等系列产品，覆盖高速公路计重收费、公路超限超载治理、道路桥梁保护、道路安全执法等应用领域，并为用户提供多样化的系统解决方案。凭借雄厚的研发实力、多年的技术积淀和大量的研发投入，万集科技在传感器设计、数据采集、核心算法及系统控制等技术方面取得创造性突破，已成为国内市场最大的动态称重设备供应商之一。公司是国家火炬计划重点高新技术企业、北京科技研究开发机构和北京市企业技术中心，拥有建筑企业资质和计算机系统集成资质，并通过了ISO9001质量管理认证。公司获得了中关村“十百千工程企业”、“北京市软件和信息服务业四个一批工程企业”、“中关村高成长企业TOP100”、“中关村瞪羚计划重点培育企业”等多项荣誉，及中国智能交通协会科学技术奖、北京公路学会科学技术奖等多个奖励。
300078.SZ,思创医惠,583320.2962,127376.5161,241,-727023296.5,8.2MHZ防盗天线门、8.2MHZ解码板、EAS服装类硬标签、EAS鞋内皮包硬标签、电子标签、罐类防盗底托具、化妆品保护盒、墨水标签、偏心塑带酒瓶标签、双头老鼠报警器、眼镜标签,电子测试和测量仪器,公司是服务于零售业的全球著名品牌，同时专注于无线射频识别系统(RFID)定制化硬件产品和行业应用解决方案的开发与服务，是零售支持领域新理念的开拓者和引领者。公司为客户提供一站式的产品及服务。在工厂制造的来料管理、过程控制方面，在流通环节中的溯源管理、渠道窜货控制方面，以及在零售终端的门店盘货、防损、以及客户购物体验等整个供应链中充当着积极、专业、快速支持、高效服务的角色。在数字化信息时代，思创人在为企业提升品牌及销量方面提供坚强后盾的同时，也为零售业管理、营销、业绩的提升提供强大支持。公司2005年的瓶类防盗扣被欧洲《零售业技术》杂志评为年度最佳设计。
300548.SZ,博创科技,569592.0571,128055.0542,237,162410479,反射器、光纤辅件、光纤监控系统、光纤密排、光纤阵列、基于MEMS的可调光衰减器、基于PLC的可调光衰减器、可调光功率波分复用器、平面波导型光分路器、气密性光纤阵列、阵列波导光栅,通信系统与平台、通信线缆、专用设备与零部件,公司是一家由美国通信行业的资深专业人员回国创办的中外合资企业，主营业务是光通信领域集成光电子器件的研发、生产和销售。公司致力于平面波导(PLC)集成光学技术的规模化应用，专注于高端光无源器件和有源器件的开发，在芯片设计与后加工、器件封装和光学测试领域拥有多项自主研发并全球领先的核心技术和生产工艺。公司主要产品包括光无源器件和光有源器件两大类。公司作为国家级高新技术企业，坚持以技术创新带动企业发展，建立了由公司高层亲自参与的多层次的研发体系，培养了大批基础扎实、技术一流的工程技术人员，提升了整个技术团队的自主创新能力和技术水平。公司目前拥有多项发明专利和实用新型专利，并拥有多项专有技术和软件著作权。经过多年的努力，公司已在市场上树立了质量可靠、服务完善的良好品牌形象，同时也在海外市场开拓了众多的优质客户，具有较高的知名度和美誉度，获得了国内外客户的认同，为公司的持续发展建立了良好的市场基础。
000070.SZ,特发信息,562485.8635,82636.221,241,-618453267.6,特发标准单模光纤（S-SMF）、特发高带宽多模光纤（MMF）、特发光传输设备、特发铝电解电容器、特发普通光缆、特发室内光缆、特发数字机顶盒、特发增强型单模光纤(E-SMF),传输设备、电子元器件、其他消费电子产品、通信线缆,公司是国内最早开拓并一直专注于光纤、光缆及光通讯设备开发、生产的国家级高科技企业之一，主要经营光纤光缆、电子元器件、光通讯设备，公司产品广泛应用于电信、移动、联通、广电、电力、石油、矿山、城域网、交通、航空、军工、智能建筑以及消费类和工业电子等领域。公司作为光纤光缆通信行业国家标准及行业标准的制订者之一，产品先后荣获国家级、省部级、地市级的科技进步奖、重点新产品、科技创新奖、科技成果奖、优秀产品奖等荣誉，还率先创造了多项全国第一：国内最早研发出ADSS光缆并保持最大使用跨距纪录；国内第一条OPPC光缆；国内最大芯数光缆-1000芯骨架式光缆；国内第一条实用的OPPC光缆线路，国内第一条12芯带骨架式光缆；国内最早的新型概念SST系列产品等。
002491.SZ,通鼎互联,559899.2368,87523.56534,241,-646708420.1,FTTH用引入皮线光缆及管道用光缆、GPMXTCY33排水道微型光缆、GYFTA防水尾缆、GYTC8A型自承式架空光缆、GYTC8S型自承式架空光缆、GYXTC8S(S)型自承式架空光缆、波长段扩展的非色散位移单模光纤、非色散位移单模光纤、环保型贯通地线、紧套光纤、军用野战光缆、实心聚烯烃绝缘聚氯乙烯护套五类数字电缆、铁路信号电缆,通信线缆,公司专业从事光棒光纤光缆、通信电缆、铁路信号电缆、城市轨道交通电缆、RF电缆、特种光电缆、光器件仪器仪表、机电通信设备、线缆及配套产品的研发、生产、销售和工程服务，并涉足互联网应用、物联网等多元领域的企业。公司具有雄厚的技术优势，并拥有完整产业链。凭借稳定可靠的产品质量和优良的售前、售中、售后服务，成为中国移动、中国电信、中国联通三大运营商重要供应商和重要合作伙伴，获得铁路公司、广电、总参、国电通信中心的进网许可证，产品覆盖全国各省、市、自治区，并远销海外。先后荣获中国光通信市场最佳创新企业、中国通信设备供应商50强，“通鼎光电”被认定为中国500最具价值品牌、中国驰名商标，产品获得“中国名牌产品”荣誉称号。公司拥有多项专利技术，与北京邮电大学合作开发的“分布式光纤传感定位系统”被列入国家火炬计划项目，并获得了江苏省科技成果转化项目专项资金的支持，该技术处于国际先进水平，填补了国内空白。
002446.SZ,盛路通信,555137.2215,155970.5716,241,-212144637.1,2.4GHz 54Mbps 室外无线AP、2.4GHz 54Mbps 网桥、3dB电桥、3G 65°12dBi基站板型天线、3G 65°14dBi双极化板型天线、3G 65°17dBi基站板型天线、3G 9dBi全向天线、5.8GHz 54Mbps 网桥、CDMA低噪声放大器、CDMA功率放大器、GPS有源天线、GSM800/900/1800MHz 65°三频双极化定向天线、GSM800/900MHz 65°17.5dBi双极化电调天线、GSM900/1800MHz 65°双频双极化定向天线、GSM900MHz 0°11dBi全向天线、GSM900MHz 33°15dBi双极化定向网优天线、GSM900MHz 65°15dBi双极化定向天线、GSM900MHz 65°16dBi单极化定向天线、GSM低噪声放大器、GSM功率放大器、GSM选频放大器、WCDMA低噪声放大、WCDMA干线放大器、WCDMA功率放大器、板型天线、板状抛物面天线、壁挂定向板型天线、避雷器、车载天线、大功率定向耦合器、电缆宽带网络适配器、电力线低压宽带网络适配器、定向八木天线、定向板型天线、定向耦合器、定向抛物面天线、对数周期天线、干线放大器、功率分配器、固定台终端天线、合路器、基站天线、基站组合天线、角型天线、宽带直放站、滤波器、腔体耦合器、全向天线、室内吸顶天线、室外54Mbps双频无线网桥、手机天线、手机信号阻断器、双工器、双频 60°9dBi定向八木天线、网卡天线、选带直放站、选频直放站、移动数字电视接收天线、移动终端天线、栅格抛物面天线,传输设备、电子元器件、通信系统与平台、通信终端设备,"公司是国内领先的天线、射频产品研发、制造、销售于一体的高新技术企业。公司上市后经过资产重组，在通信、汽车电子、国防通信等领域拓展，发展多元化的集团公司,公司产品业务在移动通信、车载移动互联、微波混合集成电路等领域布局。目前公司及下属子公司的产品线涵盖主干网传输天线、基站天线、网络覆盖天线、终端天线、无源器件、有源设备、汽车天线、大型TR组件、北斗定位天线、车载信息智联系统等领域，形成了较为完善的通信设备、汽车电子设备产业链。公司获得了质量管理体系ISO9001、TS16949,环境管理体系14001，职业健康安全管理体系OHSAS18001,有害物质过程管理体系QC080000认证；同时公司产品也获得了TLC、CE、邓白氏认证。通过引入SAP、OA信息管理系统在财务会计、物料管理、销售管理等方面整体实现企业信息化规范化管理，通过建立盛路条码系统对产品的可追溯性进行管控。公司秉承“为客户创造价值”的经营理念，依据科学、严谨的工作态度，制定严格、规范的质量制度与标准，通过运用现代化的质量管理6ó方法论，不断优化流程，持续改善、提高产品质量。"
300322.SZ,硕贝德,546305.0984,161268.7527,241,47872494.04,笔记本电脑内置天线、车载电话天线、喇叭介质透镜天线、手机BT、GPS、Wifi天线、手机FM天线、手机NFC移动支付天线、手机移动电视天线、微带阵列天线、卫星定位终端天线,电子元器件,公司是一家集成研发、销售、服务为一体的专业无线通信终端天线生产企业，始终围绕移动智能终端产品，聚焦天线、射频器件及相关组件，致力于成为一流的射频器件供应商。公司业务方向涉及移动智能终端天线、精密模具设计制造、无线充电产品、指纹及传感器模具、半导体先进封装测试、智能检测治具及装备等领域。产品主要应用于手机、平板、可穿戴设备、笔记本电脑、骑车、无人机、安防监控等领域，是国家支持和鼓励的新一代信息产业技术范畴。公司坚持以创新研发技术持续为客户创造增值服务，已在国内外建立以射频技术为核心的前沿研发平台和多个技术研究服务中心，持续深化与国内外科研院校的长期战略合作，形成综合性技术优势。公司设立了惠州市硕贝德科技创新研究院、广东省首个诺贝尔奖工作站，配有国际领先水平的设备。凭借领先的行业技术以及先进的专业设备，精益求精，以研发技术为大旗，以环保可持续发展为本，公司屹立在现代化企业的潮头，与时代共舞。
300311.SZ,任子行,544779.5166,575314.5718,241,-38523091.77,IDC信息安全审计管理系统、IP域名资源管理系统、NET110互联网安全审计系统、对等网络多媒体监管系统、公共信息网络视音频节目监控系统、互联网UGC内容监管系统、任天行透明文档加密系统、任天行网络安全管理系统、任天行文档留存与备份系统、任子行互联网舆情综合管理系统、实名上网登记卡、信盾计算机终端监控系统、移动互联网多媒体监管系统,网管软件,公司是中国最早涉足网络信息安全领域的企业之一，致力于为国家管理机构、运营商、企事业单位和个人网络信息安全保驾护航。公司已经成为国内领先的、拥有完全自主知识产权的网络内容与行为审计和网络信息安全解决方案综合提供商，拥有网络审计与网络信息安全领域全产品线和解决方案，业务覆盖网络安全、公共安全、信息安全、安全培训、无线安全、云安全、移动互联网应用安全、运营商网络资源安全、终端安全、数据安全等众多领域。公司参与多项国家公安部、国家工信部等多部委网络信息安全行业标准的制定，拥有近百项国家级核心技术，公司还获批成立了“网络空间治理技术国家地方联合工程研究中心”、“国家计算机信息内容安全重点实验室深圳实验室”、“博士后创新实践基地”等，是国家信息安全支撑性单位，是国内领先的“网络空间数据治理专家”。
600775.SH,南京熊猫,543561.9733,77480.94698,241,41928543.18,熊猫3216型有线数字电视系统用户终端接收机、熊猫58系列开关、熊猫Allshow全景液晶、熊猫CRT显示器、熊猫DVB-C、熊猫e88+型无线信息终端、熊猫HD视窗、熊猫Hi视窗电视、熊猫MF800数码电子相框、熊猫MP4 V502、熊猫P9829型CODcr水质在线自动监测仪、熊猫PDP电视、熊猫PSD650系列智慧型变频器、熊猫T160M盲人手机、熊猫笔记本电脑、熊猫仓库管理软件、熊猫多制式节能型UPS电源、熊猫高频开关电源系统、熊猫机架式UPS、熊猫家豪系列开关、熊猫金融税控收款机、熊猫晶体滤波器、熊猫晶体谐振器、熊猫晶体振荡器、熊猫票据通管理软件、熊猫手机信号阻断器、熊猫手压充电器、熊猫税控器管理软件、熊猫太阳能热水器、熊猫特种变压器、熊猫特种电源、熊猫外挂式发票税控器、熊猫无线上网卡、熊猫蓄电池、熊猫液晶显示器、熊猫自动售检票机,OA软件、变电设备、低压电器类、电脑配件、电脑整机、电子测试和测量仪器、电子设备及加工、电子元器件、其他消费电子产品、清洁器具、视频产品、显示设备、移动通讯设备与配件、智能商用设备,公司以智能制造、智慧城市和电子制造服务为主业，大力发展智能制造核心装备和智能工厂系统集成业务；大力发展智能交通、平安城市、智能建筑和信息网络设备这四大核心智慧城市业务；大力发展具有一流的供应链管理能力和能够实现智能化、柔性化、精益化生产制造的电子制造服务业务。公司积极开展国际合作，与瑞典爱立信等建立了多家知名合资企业。公司构建了完整的技术创新体系，建成1个国家级研发中心、8个省级研发中心，科研开发水平居全国领先地位。公司通过ISO-9001认证，建立了完整的质量管理体系和先进的企业管理信息系统。公司承担多个国家重点工程项目，多次荣获国家科学技术进步奖、江苏省人民政府科学技术奖等奖项。公司是国家工商局公示的“守合同、重信用”企业和江苏省优秀企业。公司所属主要子企业均被认定为高新技术企业或软件企业。
000665.SZ,湖北广电,538641.9876,542862.9219,241,-446160357.3,有线电视传输服务、有线宽频接入服务,有线电视网,公司是由湖北省委、省政府于2011年1月批准成立的省属国有控股大型文化高新技术企业，是党委政府政策声音传播阵地、以及全省广电网络整合、三网融合、数字家庭和智慧城市建设的主体，是湖北省电子政务传输网重点支撑企业，担负着全省广播电视信息网络规划、设计、建设、管理、运营和开发应用等任务。公司致力于以“三网融合”为特征的下一代广播电视网建设，致力于以“互联网+”为主攻方向的智慧湖北、智慧城市、智慧社区、智慧家庭和宽带乡村等建设，致力于电视和互联网双主营业务的经营发展。公司积极实施“智慧广电”发展战略，搭建“云平台+光网络+慧终端”网络架构，推动“广电网+互联网+物联网”融合发展，提供“视频+宽带+本地化信息”综合服务，加快向综合信息服务商转型。公司荣获中宣部等部委颁发的“全国文化体制改革先进单位”称号，被中国证监会列为全国文化企业并购重组试点单位，被中宣部改发办列为上市文化企业并购重组示范单位，被授予“双百工程”龙头企业称号。
300252.SZ,金信诺,520257.3533,124068.1392,241,46567905.95,IT类线缆、工业类线缆类、军用线缆、通讯类线缆,通信线缆,公司是国内射频同轴电缆品种最全、半柔射频同轴系列产品规模最大、具有较强品牌影响力的中高端射频同轴电缆生产企业之一。公司主要从事中高端射频同轴电缆的研发、生产和销售，主导产品包括半柔电缆、低损电缆、稳相电缆、军标系列电缆、半刚电缆、轧纹电缆等，广泛应用于移动通信、微波通信、广播电视、隧道通信、通信终端、军用电子、航空航天等领域。公司自创立之初一直致力于科技创新，通过持续研发创新和市场拓展，已形成完整的自主知识产权体系。公司是国家火炬计划项目(第三代移动通讯专用信号电缆)单位、国家高新技术企业、武器装备承制单位、三级军工保密资格单位、深圳市高新技术企业、深圳国家科技成果推广示范基地重点推广示范企业、深圳市自主创新百强企业。
603186.SH,华正新材,512894.9781,129679.4098,241,238221435.5,CME-3、FR-4环氧玻纤布基覆铜板、绝缘层压板、铝基覆铜板、热塑性蜂窝板,电子元器件,公司是华立集团的控股成员企业，是国内最早从事研发生产环氧树脂覆铜板的企业之一，连续获得四届“中国印制电路行业优秀民族品牌企业”称号。作为较早认定的“国家重点支持领域的高新技术企业”，已获得了“浙江省企业技术中心”、“浙江省企业研发中心”、“浙江省企业研究院”、“浙江省级博士后工作站”等称号。公司已通过ISO9001、ISO/TS16949质量管理体系和ISO14001环境管理体系认证。主导生产的高端覆铜板、功能性复合材料、热塑性蜂窝材料等新材料产品均已通过中国CQC、美国UL、日本JET和SGS认证，并广泛应用于4G通讯信号交换系统、云计算储存系统、自动驾驶信号采集系统、物联网射频系统、医疗设备、轨道交通、新能源、绿色物流等各大领域。
002364.SZ,中恒电气,510660.0071,114870.7394,241,89301472.08,ZHCIS型综合电源系统、ZHEPS系列智能型应急电源系统、ZHIV系列正弦波逆变电源、ZHPDS系列智能所用电系统、ZHR系列整流模块、壁挂电源系统、高压直流电源、户外电源系统、监控模块、配电屏、一体化电源系统、整流器系统产品、智能高频开关电力操作电源系统、中恒组合电源系统、主监控器,变电设备,公司是国内市场电力电子设备及电力软件与咨询服务的主流供应商。公司一直专注于主营业务，一方面持续为电网、发电(含新能源)与工业企业的“自动化、信息化、智能化”建设与运营提供整体性解决方案；另一方面专注为客户提供通信电源、高压直流电源(HVDC)、电力操作电源、新能源电动汽车充换电系统、智慧照明、储能等产品及电源一体化解决方案。公司始终以市场为导向，不断发掘客户的需求，坚持技术驱动，持续创新，以专业定制产品与服务，为客户创造新的价值，已成为行业的领军企业。产品畅销海外至亚洲、非洲、欧美、大洋洲等多个国家和地区；在国内各省市拥有多个销售中心，是目前国内市场电力电子设备及电力软件与咨询服务的主流供应商。国家电网、南方电网、中国移动、中国电信、中国铁塔、腾讯、阿里巴巴、百度、戴尔等都是公司长期合作的核心客户。
300349.SZ,金卡智能,496472.8239,58013.2331,241,266832836.6,IC卡燃气收费管理系统、IC卡智能燃气表、基于物联网技术的GPRS/CDMA远程燃气智能控制系统、无线燃气抄表系统、无线智能燃气表,电气仪器仪表、行业专用软件,公司是一家专注于智慧公用事业解决方案服务商，围绕客户需求持续创新，历经多年的卓越发展，已成为智慧燃气行业领导企业之一。公司是国内智能燃气表行业第一家上市企业。公司积极追随物联网和互联网的时代潮流，努力构建全新的公用事业行业生态体系，并积极开拓新的技术、产品与业务，在智能终端、智能通讯、大数据、云计算及移动应用等方面，产生强大的协同效应，为公用事业领域客户提供从智能设备、通讯网络、应用管理软件到互联网云服务的高价值、高性能的产品及端到端解决方案，并与各大燃气公司、华为、阿里巴巴等建立了长期战略合作伙伴关系。
600936.SH,广西广电,496086.7814,54527.74665,241,-349724778.8,广播电视器材销售、基本收视、节目传输业务、数据专网业务、数字电视增值业务、有线电视安装,有线电视网、专用设备与零部件,公司主要从事广西壮族自治区广播电视网络的建设运营、广播电视节目传输、数据专网业务以及数字电视增值业务的开发与经营，以提供广播电视传输服务业务为主业，主要业务包括广播电视基本节目传输、高清互动电视、专业付费节目、数据专网业务以及宽带互联网接入服务等综合信息服务。公司不断探索有线电视“村村通”的长效机制，采用光纤干线网开口引接支线技术实现沿途各乡镇、村屯有线电视联网，在全国率先建成省(区)、市、县、乡、村五级贯通的广播电视传输网络。目前，公司数字电视网络已覆盖全区所有市、县，全区乡镇广电网络整合基本完成，公司拥有丰富的用户资源，有线电视网络已成为公司视频、音频、数据业务的全业务承载网。公司对全区广播电视传输网络进行统一规划、统一建设、统一管理、统一运营，先后被评为“首届全国文化企业30强”、“全国文化体制改革先进企业”、“全国文化体制改革优秀企业”和“全国文化体制改革工作先进单位”。未来，公司将继续实施技术、人才、品牌战略，以成为管理科学化、业务多元化、服务多样化的具有核心竞争力的大型文化骨干企业为战略发展总体目标。
